Date,High,Low,Close,Tmrw_return
2007-01-03,31.059999,29.1,27.743544,0.0138072223448
2007-01-08,29.82,28.66,27.12263,0.00346261465302
2007-01-17,30.780001,30.1,28.768992,0.0194306694385
2007-01-19,31.530001,30.889999,29.502799,-0.0105786913412
2007-01-22,31.450001,30.57,29.192343,0.0238826645827
2007-01-24,32.23,31.83,30.076673,-0.0186272487503
2007-01-26,31.530001,30.879999,29.277013,0.00320815431292
2007-01-30,31.299999,30.610001,29.088856,0.0169957815949
2007-01-31,31.690001,30.469999,29.587469,-0.00382289977947
2007-02-02,31.540001,30.959999,29.333459,0.0124304243947
2007-02-05,31.690001,31.219999,29.700362,-0.00826979152404
2007-02-06,31.66,31.18,29.455759,0.0114323561599
2007-02-07,31.74,31.209999,29.79444,0.00566751999231
2007-02-08,32.099998,31.700001,29.96378,-0.0129564148287
2007-02-13,31.299999,30.889999,29.229973,0.0134273195628
2007-02-20,31.139999,30.76,29.211157,0.00642058138677
2007-02-21,31.58,30.93,29.399313,-0.0125585145659
2007-02-23,31.4,29.4,29.427537,-0.0128702519694
2007-02-27,30.9,29.190001,27.734136,0.00101710936639
2007-02-28,29.709999,28.93,27.762359,-0.0153665270322
2007-03-01,29.280001,28.049999,27.339009,0.0020626133454
2007-03-02,29.83,29.049999,27.395457,-0.0197683433673
2007-03-05,29.200001,28.540001,26.859212,0.00524023479166
2007-03-06,28.91,28.219999,27.00033,-0.0165119300922
2007-03-14,28.16,27.6,26.482901,0.0276773802656
2007-03-22,28.799999,27.370001,25.909027,-0.00546156028986
2007-03-23,27.66,27.25,25.767909,-0.000730399649654
2007-03-27,27.73,27.040001,25.918434,-0.0209067060126
2007-03-28,27.52,26.98,25.38219,0.00259117577745
2007-04-03,27.73,27.049999,25.805541,-0.00328647281745
2007-04-05,27.67,27.190001,26.031328,0.0175537286921
2007-04-09,28.200001,27.530001,26.492309,0.00637170134774
2007-04-10,28.370001,27.950001,26.661649,0.00105803926767
2007-04-12,28.59,28.26,26.887436,0.00174791314451
2007-04-20,29.67,28.82,27.828214,0.00303797622072
2007-04-26,29.25,28.959999,27.433087,-0.00171611648692
2007-04-27,29.15,28.700001,27.386049,-0.0229336154106
2007-04-30,29.15,28.43,26.765135,-0.00811725380015
2007-05-01,28.6,28.17,26.548755,0.00741400246352
2007-05-04,28.74,28.139999,26.605203,0.00247217179057
2007-05-10,28.190001,27.73,26.31356,-0.00286429649948
2007-05-15,28.09,27.389999,25.786725,0.0212965990849
2007-05-16,28.030001,27.42,26.341784,-0.0100503419889
2007-05-18,31.83,30.5,29.690954,-0.0111519634147
2007-05-23,31.16,30.719999,28.994778,-0.0150378465335
2007-05-29,30.809999,30.23,28.496167,0.00789219107559
2007-05-30,30.530001,29.77,28.721954,-0.000983146078113
2007-05-31,30.59,30.26,28.69373,0.00881350334208
2007-06-01,30.98,30.43,28.94774,-0.0167134881544
2007-06-12,29.889999,29.040001,27.677689,0.0101454902825
