Date,High,Low,Close,Tmrw_return
2007-01-03,32.310001,31.299999,14.806504,0.0127469627301
2007-01-04,32.52,31.450001,14.99645,-0.0247080546975
2007-01-08,32.0,31.08,14.727747,-0.0168124731489
2007-01-10,31.629999,30.85,14.625824,0.0228599196149
2007-01-11,32.490002,31.52,14.96402,0.00586520933661
2007-01-12,32.580002,31.99,15.052045,-0.0108310674042
2007-01-16,32.869999,32.009998,14.889895,0.00248611198823
2007-01-17,32.709999,32.040001,14.926959,-0.0302481144764
2007-01-18,32.240002,31.190001,14.482207,-0.00320408754814
2007-01-19,31.51,30.91,14.435879,-0.00321445622836
2007-01-22,31.27,30.549999,14.38955,0.0121601982039
2007-01-23,31.67,31.02,14.565598,0.00918164552058
2007-01-24,31.74,31.389999,14.69995,-0.0003152208169
2007-01-25,32.040001,31.440001,14.695317,0.00597206708791
2007-01-26,32.049999,31.15,14.783341,-0.00313878618159
2007-01-29,31.959999,31.299999,14.737012,-0.0572508225064
2007-01-30,31.809999,29.620001,13.917003,0.0285498818022
2007-01-31,31.26,29.700001,14.320058,0.00965882016421
2007-02-01,31.32,30.639999,14.459043,0.0102009610345
2007-02-02,31.610001,31.17,14.607294,0.0015844587257
2007-02-05,31.870001,31.360001,14.630457,0.00568363943101
2007-02-06,31.92,31.41,14.713848,-0.0372075888637
2007-02-07,31.389999,30.219999,14.176441,0.130053057709
2007-02-08,35.900002,32.040001,16.14539,-0.0115440807762
2007-02-09,35.200001,34.360001,15.960078,-0.00933221166681
2007-02-12,34.5,33.790001,15.811828,0.00321778438372
2007-02-13,34.25,33.740002,15.862789,0.0150726968195
2007-02-15,35.529999,34.369999,16.247313,0.00710327525046
2007-02-16,35.32,34.990002,16.363133,-0.00824454562685
2007-02-20,35.200001,34.529999,16.228781,0.0167024654242
2007-02-21,35.880001,34.75,16.502118,0.0067152042399
2007-02-22,35.880001,35.240002,16.613306,0.00195014698726
2007-02-23,36.48,35.689999,16.645736,-0.00306620075282
2007-02-26,36.369999,35.5,16.594775,-0.0115121440719
2007-02-27,36.029999,34.880001,16.404829,-0.0185269939432
2007-02-28,35.389999,34.07,16.103695,0.00344636771999
2007-03-01,35.189999,33.849998,16.15929,-0.04485588706
2007-03-02,34.740002,33.34,15.450467,-0.00571339977868
2007-03-05,33.900002,32.950001,15.362444,0.0235445182157
2007-03-06,34.389999,33.049999,15.728437,-0.00147383202257
2007-03-07,34.27,33.509998,15.705273,0.0181238467379
2007-03-08,34.849998,34.169998,15.992508,0.00231477898148
2007-03-09,34.73,34.119999,16.02957,0.0174764360431
2007-03-12,35.259998,34.580002,16.312172,-0.0337937429267
2007-03-13,35.07,33.91,15.770133,-0.00146993236693
2007-03-14,34.34,33.099998,15.746969,0.00205726282623
2007-03-15,34.299999,33.709999,15.779398,-0.0103292206234
2007-03-16,34.09,33.209999,15.617248,0.00266631082851
2007-03-19,34.200001,33.599998,15.658944,0.0288692150169
2007-03-20,35.240002,33.560001,16.117594,0.0122841492422
2007-03-21,35.32,34.369999,16.316806,-0.0186278767551
2007-03-22,35.0,34.310001,16.015672,0.00202278197624
