Date,High,Low,Close,Tmrw_return
2007-01-03,79.279999,75.75,19.440001,0.00513084731909
2007-01-04,78.529999,77.050003,19.540001,-0.0135250850667
2007-01-05,78.330002,75.800003,19.2775,0.0154422838389
2007-01-08,78.919998,76.830002,19.577499,0.00267806078202
2007-01-10,78.75,77.279999,19.615,0.030748534476
2007-01-11,80.989998,78.510002,20.227501,0.00652912666073
2007-01-12,81.82,80.199997,20.360001,0.00587655937307
2007-01-16,82.360001,81.650002,20.48,0.00353378787284
2007-01-17,82.419998,81.5,20.5525,-0.0124848130225
2007-01-19,81.75,80.0,20.415001,-0.000489955889764
2007-01-22,81.980003,80.699997,20.405001,0.0120563595892
2007-01-23,82.989998,81.599998,20.6525,0.0206069350121
2007-01-24,84.419998,82.139999,21.0825,-0.0120490571938
2007-01-25,83.900002,82.889999,20.83,-0.0024032214786
2007-01-26,83.910004,82.43,20.780001,0.0104123015987
2007-01-29,84.949997,82.550003,20.997499,0.0131293390665
2007-01-30,85.220001,83.949997,21.275,0.00223017875169
2007-01-31,85.370003,84.269997,21.3225,-0.00105582744411
2007-02-01,85.540001,84.669998,21.299999,0.00736720884322
2007-02-02,86.400002,85.080002,21.4575,0.0796930754034
2007-02-05,93.480003,89.0,23.237499,-0.00301687553496
2007-02-06,93.949997,91.43,23.1675,0.0235680974923
2007-02-07,94.900002,92.949997,23.719999,-0.00942454201641
2007-02-08,94.879997,93.75,23.497499,-0.0176026444292
2007-02-09,94.300003,91.849998,23.0875,0.00108220792125
2007-02-12,92.739998,91.0,23.112499,0.000324533610159
2007-02-13,93.0,92.129997,23.120001,0.0197008080525
2007-02-15,94.589996,93.660004,23.620001,-0.00850349493665
2007-02-16,94.599998,93.68,23.42,0.00956131792627
2007-02-21,94.599998,93.779999,23.645,-0.00211689329935
2007-02-23,94.949997,93.550003,23.647499,-0.00593783964832
2007-02-26,94.980003,93.529999,23.5075,-0.0615156918909
2007-02-27,92.970001,88.010002,22.105,0.0199311943246
2007-02-28,90.800003,86.260002,22.549999,-0.00924428257163
2007-03-01,90.279999,86.330002,22.342501,-0.0276819030601
2007-03-02,88.93,86.919998,21.7325,-0.0167038338419
2007-03-05,87.25,85.220001,21.372499,0.0497422499805
2007-03-06,89.940002,86.550003,22.4625,-0.00144790357756
2007-03-07,89.839996,88.57,22.43,0.0143855089901
2007-03-08,91.529999,90.059998,22.754999,0.00547826528308
2007-03-09,92.410004,90.889999,22.879999,0.0027279193185
2007-03-12,92.0,90.800003,22.942499,-0.0341382147544
2007-03-13,91.349998,88.32,22.172501,0.0126604791703
2007-03-14,90.169998,87.389999,22.455,-0.00995812424804
2007-03-16,89.150002,87.900002,22.2075,0.0193986016052
2007-03-19,90.699997,88.910004,22.6425,0.00802779902567
2007-03-20,91.5,90.370003,22.825001,0.0184486617407
2007-03-21,93.620003,90.410004,23.25,-0.000107575678529
2007-03-22,93.900002,92.160004,23.247499,-0.000645395905479
2007-03-23,93.489998,92.419998,23.2325,0.0179166571471
2007-03-26,94.669998,92.699997,23.6525,-0.017809012021
2007-03-27,94.209999,92.68,23.235001,-0.0281524750955
2007-03-28,92.400002,90.139999,22.59,-0.00744236687183
2007-03-29,91.290001,88.720001,22.422501,-0.0159590710113
2007-03-30,90.0,87.080002,22.067499,-0.0277986663731
2007-04-02,88.489998,84.879997,21.4625,0.0352479560681
2007-04-03,89.510002,86.129997,22.2325,-0.0133576810656
2007-04-04,89.379997,87.730003,21.9375,-0.0113461302831
2007-04-05,87.230003,84.93,21.690001,-0.00833342766334
2007-04-09,87.309998,85.379997,21.51,-0.00430959842358
2007-04-10,86.0,84.279999,21.4175,-0.0292554062257
2007-04-11,84.599998,82.650002,20.799999,0.0272690761925
2007-04-12,86.339996,82.800003,21.375,0.0217500018035
2007-04-13,88.870003,86.5,21.844999,0.00479516845293
2007-04-16,88.120003,87.160004,21.950001,0.00714973238849
2007-04-17,88.739998,87.269997,22.1075,-0.00646664004001
2007-04-19,87.57,85.870003,21.6175,0.0199228022983
2007-04-20,89.309998,86.720001,22.0525,0.000566713891368
