Date,High,Low,Close,Tmrw_return
2009-08-06,16.91,15.56,14.685218,0.0153330296198
2009-08-10,16.629999,15.61,14.494619,-0.0189639311748
2009-08-11,16.0,15.5,14.222334,0.0208406592362
2009-08-12,16.200001,15.66,14.521847,0.0337973469208
2009-08-13,16.719999,16.0,15.021035,0.0030166087791
2009-08-14,17.0,16.25,15.066416,-0.0231576561687
2009-08-17,16.370001,16.200001,14.721522,0.0510774815929
2009-08-19,17.940001,16.799999,16.237239,-0.00729309802301
2009-08-21,17.969999,17.58,16.173707,-0.0181205449996
2009-08-27,18.209999,17.549999,16.482296,0.0169263745245
2009-08-28,19.0,18.0,16.763656,-0.0147261304132
2009-08-31,18.4,17.809999,16.518601,-0.0194180609298
2009-09-01,18.440001,16.940001,16.200936,-0.00956947416296
2009-09-02,18.25,17.48,16.046641,-0.0130943737414
2009-09-09,17.85,17.219999,15.665442,-0.0122415312714
2009-09-10,17.459999,16.950001,15.474842,-0.0100206745947
2009-09-11,17.33,16.540001,15.320548,-0.0137193030055
2009-09-14,16.9,16.309999,15.111796,0.0313357547093
2009-09-15,17.35,16.629999,15.592833,0.0230159650487
2009-09-16,17.75,17.110001,15.955879,-0.0549524906109
2009-09-17,17.9,16.530001,15.10272,-0.0267980728265
2009-09-18,17.02,16.18,14.703371,0.0249936580066
2009-09-21,16.629999,15.87,15.075493,0.0378071622099
2009-09-22,17.370001,16.82,15.656366,0.00865804292084
2009-09-23,17.790001,17.299999,15.792508,0.00515912147612
2009-09-24,17.85,16.75,15.874194,-0.0207980694774
2009-09-29,17.84,16.950001,15.456691,0.00234600225997
2009-09-30,17.33,16.959999,15.492995,-0.0455441398022
2009-10-02,16.360001,15.9,14.603532,0.0245561645213
2009-10-06,17.200001,16.440001,14.948425,-0.0208596368317
2009-10-07,16.610001,15.92,14.639836,-0.00746730697601
2009-10-09,16.450001,15.94,14.748751,0.00552315434847
2009-10-12,16.450001,16.040001,14.830436,0.0115608937052
2009-10-14,17.0,16.540001,15.302397,0.0176371001287
2009-10-15,17.950001,17.1,15.574681,-0.0434721436826
2009-10-16,17.23,16.209999,14.912122,-0.0116316694129
2009-10-19,16.639999,16.059999,14.739674,0.0176996794607
2009-10-20,16.73,16.27,15.002884,-0.00242286750163
2009-10-22,16.33,15.61,14.77598,-0.0142286098369
2009-10-23,16.41,15.92,14.567227,-0.013170447068
2009-10-26,16.120001,15.81,14.376628,-0.0249293825023
2009-10-28,15.5,14.89,13.550699,0.00734065554826
2009-10-29,15.2,14.72,13.650536,-0.00266314555025
2009-10-30,15.19,14.87,13.614231,-0.00870444048196
2009-11-02,15.1,14.72,13.496241,-0.0258870153892
2009-11-03,14.82,14.44,13.151347,0.0198161992128
2009-11-04,15.25,14.33,13.414556,0.0358842250467
2009-11-05,15.74,14.85,13.904668,-0.00196011106987
2009-11-06,15.69,14.87,13.87744,0.0239106206034
2009-11-09,15.74,15.09,14.213257,-0.0135006706885
2009-11-10,15.69,15.18,14.022658,-0.00584224790681
2009-11-11,15.53,15.12,13.940973,0.0155042075035
2009-11-12,15.95,15.4,14.158801,-0.00128292268092
2009-11-13,15.75,15.41,14.140648,0.0272255124504
2009-11-16,16.209999,15.53,14.530923,0.0037406578369
2009-11-17,16.190001,15.58,14.58538,-0.00249217069919
2009-11-18,16.15,15.81,14.549076,-0.0291160432841
2009-11-19,15.89,15.25,14.131572,-0.00838444097429
2009-11-20,15.65,15.31,14.013582,-0.0163242386059
2009-11-23,15.61,15.15,13.786678,0.00459777579339
2009-11-24,15.33,15.01,13.850212,0.0156049474816
2009-11-25,15.98,15.36,14.068039,0.022960154006
2009-11-30,15.99,15.25,14.39478,0.00628540767697
2009-12-01,16.34,15.9,14.485542,-0.0221739002151
2009-12-02,16.110001,15.38,14.167876,0.0202924640974
2009-12-03,15.94,15.58,14.458314,0.0363676367604
2009-12-04,16.709999,15.6,14.993807,0.0209651674853
2009-12-07,16.93,16.5,15.311473,-0.00713871350111
2009-12-08,16.969999,16.549999,15.202558,0.00357569411902
2009-12-09,16.809999,16.34,15.257015,-0.00238233109454
2009-12-10,16.99,16.75,15.220711,-0.0113944304868
2009-12-11,16.700001,16.459999,15.048264,0.0161534960486
2009-12-14,16.9,16.690001,15.29332,-0.00654961165812
2009-12-15,16.9,16.709999,15.193482,0.0154122785303
2009-12-16,17.129999,16.74,15.429462,-0.0414349521397
2009-12-17,16.98,16.139999,14.803207,0.00489296058441
2009-12-18,16.799999,16.23,14.875816,0.00608277471643
2009-12-21,16.85,16.360001,14.966578,0.014449398396
2009-12-22,16.73,16.23,15.184406,0.00298420107206
2009-12-24,17.0,16.719999,15.229787,0.0351323388567
2009-12-30,17.780001,17.309999,16.055717,0.0333549988406
2009-12-31,18.290001,17.610001,16.600287,0.0306887669236
2010-01-04,18.9,18.01,17.117627,0.00739569267553
2010-01-06,19.299999,18.59,17.380835,-0.00628598518892
2010-01-07,19.17,18.65,17.271922,0.00732986638684
2010-01-08,19.299999,18.85,17.398988,0.00624027826228
2010-01-12,19.139999,18.74,17.244693,-0.0310019516763
2010-01-13,18.959999,18.25,16.718276,0.000542791419642
2010-01-14,18.870001,18.15,16.727353,-0.010362851177
2010-01-15,18.559999,18.15,16.554905,-0.0238569105773
2010-01-19,18.15,17.299999,16.16463,0.00838694669655
2010-01-20,18.01,17.440001,16.300772,0.00166901809767
2010-01-21,18.49,17.790001,16.328001,-0.0241924835418
2010-01-22,18.059999,17.379999,15.937726,0.00511223363649
2010-01-25,17.799999,17.459999,16.019412,0.00621297309477
2010-01-26,18.0,16.84,16.11925,-0.0199040217691
2010-01-28,17.74,17.25,16.082945,-0.0193738736365
2010-02-01,17.690001,17.290001,15.88327,0.0113638155627
2010-02-02,17.799999,17.35,16.064794,-0.00453000416334
2010-02-03,17.690001,17.48,15.992185,-0.0229632368377
2010-02-04,17.58,17.059999,15.629137,-0.00116203140701
2010-02-05,17.32,16.6,15.610986,-0.0111079814035
2010-02-08,17.290001,16.870001,15.438539,-0.00117651551983
2010-02-09,17.379999,16.82,15.420386,-0.0112461194507
2010-02-10,16.940001,16.51,15.247938,0.0194524215623
2010-02-11,17.25,16.5,15.547451,0.0133374901146
2010-02-12,17.389999,16.790001,15.756204,0.00688860725877
2010-02-16,17.51,17.27,15.865117,-0.00401261155974
2010-02-17,17.6,17.17,15.801584,0.00229498227026
2010-02-18,17.5,17.299999,15.83789,0.0045740353372
2010-02-19,17.620001,17.360001,15.910499,-0.0103212063423
2010-02-22,17.59,17.23,15.747128,0.00172752067352
2010-02-23,17.49,17.129999,15.774355,0.020501886204
2010-02-24,17.870001,17.41,16.101097,0.0195373599139
2010-02-25,18.389999,17.690001,16.418763,0.00331126583385
2010-02-26,18.190001,17.959999,16.47322,0.00823048022853
2010-03-01,18.799999,18.120001,16.609362,0.0226913834142
2010-03-02,18.74,18.190001,16.99056,0.0100984743677
2010-03-03,19.940001,18.75,17.163008,0.00790093946901
2010-03-04,19.24,18.5,17.299149,0.0156172626283
2010-03-05,19.66,19.049999,17.571435,-0.0025860554631
2010-03-08,19.52,19.09,17.526053,0.00206940188439
2010-03-09,20.0,19.15,17.562359,0.0199545572434
2010-03-10,19.98,19.360001,17.916328,0.00606068852072
2010-03-11,19.969999,19.790001,18.025243,-0.0106303625665
2010-03-15,19.559999,19.030001,17.625892,0.00411098938114
2010-03-16,19.68,19.16,17.698501,0.0198025707942
2010-03-17,19.99,19.559999,18.05247,0.00451471428964
2010-03-18,20.0,19.48,18.134156,0.00648548513286
2010-03-19,20.280001,19.690001,18.252147,-0.00848945974831
2010-03-22,20.15,19.700001,18.097852,0.0139443768607
2010-03-24,20.200001,19.57,17.807415,0.00152785820037
2010-03-25,19.75,19.309999,17.834643,0.0131447792539
2010-03-26,20.200001,19.66,18.070623,0.0154500530135
2010-03-29,20.4,19.940001,18.351983,0.00788184334559
2010-03-30,20.51,19.959999,18.497202,0.00879342494061
2010-03-31,20.68,20.17,18.660573,-0.00292255846831
2010-04-01,20.799999,20.09,18.606116,-0.0117763492826
2010-04-05,20.700001,19.790001,18.388289,0.0205185247855
2010-04-06,20.83,20.0,18.769487,-0.0097182986886
2010-04-07,20.74,20.4,18.587963,-0.0187289388023
2010-04-09,20.139999,19.83,18.161385,0.00049961679287
2010-04-14,21.559999,20.5,19.559112,0.0188467842133
2010-04-15,22.0,21.6,19.931234,-0.00364962743872
2010-04-16,21.98,21.67,19.858625,0.000913643770998
2010-04-19,22.040001,21.299999,19.876777,0.0212342257381
2010-04-20,22.879999,22.18,20.303358,-0.0239776651057
2010-04-21,22.83,21.459999,19.822321,-0.014295799409
2010-04-22,21.860001,20.969999,19.540961,-0.0018596715423
2010-04-23,21.620001,21.08,19.504655,0.0138635080422
2010-04-28,21.290001,20.68,19.069,0.0183924064357
2010-04-29,21.799999,21.33,19.42297,-0.0424783110345
2010-05-03,21.469999,20.389999,19.168838,-0.0519913316769
2010-05-04,20.969999,19.92,18.197689,-0.023209916775
2010-05-05,20.059999,19.200001,17.780186,-0.0201088948349
2010-05-06,19.58,18.549999,17.426217,0.0046765254833
2010-05-07,19.5,18.379999,17.507902,0.0724773546232
2010-05-10,20.91,20.0,18.823944,-0.00386472661319
2010-05-11,20.799999,20.17,18.751335,0.00289990443689
2010-05-12,20.92,20.5,18.805791,-0.0126276567119
2010-05-13,20.83,20.32,18.569811,-0.0113050798763
2010-05-17,20.52,19.92,18.624269,-0.0216757366028
2010-05-20,20.299999,19.440001,18.24307,-0.0145329836853
2010-05-21,20.25,19.540001,17.979861,-0.0214293649521
2010-05-24,20.0,19.309999,17.598663,-0.00828594017787
2010-05-25,19.34,18.52,17.453444,0.0402602605061
2010-05-26,20.42,19.48,18.170461,0.0638514526961
2010-05-27,21.549999,20.290001,19.368513,-0.0328679457935
2010-05-28,21.49,20.299999,18.742258,-0.0126707346113
2010-06-01,20.99,20.34,18.506278,0.0347023248847
2010-06-02,21.110001,20.34,19.159762,0.0257203546042
2010-06-03,22.0,21.059999,19.65895,-0.0400336484415
2010-06-04,21.440001,20.58,18.887476,-0.00192391684174
2010-06-08,21.1,20.620001,19.141609,-0.000948750558099
2010-06-09,21.9,20.959999,19.123457,0.034059728834
2010-06-11,21.98,21.43,19.904007,-0.0193376451466
2010-06-14,22.16,21.309999,19.522808,0.0338240444524
2010-06-15,22.700001,21.57,20.194443,0.0279211236173
2010-06-17,23.690001,23.030001,21.19282,-0.0133651110137
2010-06-18,23.530001,22.809999,20.91146,-0.00217255587681
2010-06-21,23.4,22.379999,20.866078,-0.0322679315255
2010-06-22,23.040001,22.1,20.20352,0.0125001467778
2010-06-23,22.700001,21.51,20.457652,-0.0594053604289
2010-06-24,22.68,20.73,19.277751,0.0107704390737
