Date,High,Low,Close,Tmrw_return
2007-01-04,52.369999,49.950001,50.053437,-0.0013491287694
2007-01-08,52.849998,51.110001,49.436446,-0.00195196311514
2007-01-09,51.849998,50.380001,49.340042,0.0292666464446
2007-01-11,53.950001,52.599998,51.576636,0.0192527569532
2007-01-12,54.639999,53.080002,52.579249,-0.0239366000758
2007-01-17,54.68,52.52,52.183989,-0.157975955511
2007-01-22,47.720001,46.75,45.213913,-0.0066317877291
2007-01-24,48.16,46.799999,46.293647,-0.0178595397173
2007-01-25,48.0,46.869999,45.474203,0.00465316419582
2007-01-26,48.48,47.009998,45.686295,-0.00783816571888
2007-01-30,47.0,46.029999,44.702964,-0.012150232009
2007-01-31,46.189999,44.810001,44.163099,-0.0111954177872
2007-02-01,46.119999,45.049999,43.671432,0.00944750094482
2007-02-02,46.150002,45.27,44.085973,0.0145449660678
2007-02-07,47.080002,45.799999,44.587279,-0.0119631410538
2007-02-08,46.369999,45.68,44.057053,-0.0376814803227
2007-02-09,46.220001,43.66,42.427807,-0.0132663731683
2007-02-12,44.119999,43.330002,41.868661,0.0141748689925
2007-02-13,44.209999,43.549999,42.46637,0.01576610431
2007-02-14,45.099998,44.009998,43.141205,0.00867732168751
2007-02-15,45.580002,44.610001,43.517184,0.00199180214244
2007-02-16,45.369999,44.759998,43.603948,-0.024847396678
2007-02-20,44.490002,43.639999,42.533853,0.0114931279848
2007-02-22,45.700001,44.509998,43.343655,0.0182925462107
2007-02-26,47.700001,46.290001,44.857212,-0.0405712654608
2007-02-27,46.380001,44.279999,43.073722,-0.000447728121685
2007-02-28,45.400002,44.27,43.054441,-0.00831932297578
2007-03-01,44.669998,43.259998,42.697743,-0.0179979813157
2007-03-02,44.560001,43.43,41.936144,-0.000229875878174
2007-03-05,44.459999,43.099998,41.926505,0.00596054295651
2007-03-08,46.16,45.130001,43.565386,0.00705624121963
2007-03-09,45.869999,45.040001,43.873881,0.0165617786428
2007-03-13,46.23,44.779999,43.189407,0.0144047035413
2007-03-14,45.610001,44.330002,43.81604,0.00329486421535
2007-03-19,46.0,44.82,43.430419,0.0138876032854
2007-03-20,45.68,44.75,44.037771,0.0248635094748
2007-03-21,47.080002,45.360001,45.14643,-0.00299408295444
2007-03-22,47.060001,46.43,45.01146,0.0134030512922
2007-03-23,47.959999,46.529999,45.618812,0.0159332844721
2007-03-26,48.16,47.240002,46.351491,0.00642684154906
2007-03-27,48.709999,47.34,46.650344,-0.0043491546411
2007-03-29,48.939999,46.580002,45.454925,0.00402156500873
2007-03-30,47.939999,46.900002,45.638093,0.00316359359176
2007-04-02,48.119999,46.919998,45.782702,0.00922241384361
2007-04-03,48.290001,46.91,46.206882,0.0233024534279
2007-04-04,49.16,48.419998,47.296259,0.00690639031124
2007-04-05,49.490002,48.900002,47.624036,-0.0014179994475
2007-04-09,50.16,48.810001,47.556553,0.0236388350091
2007-04-10,50.73,48.970001,48.694127,-0.0053597463056
2007-04-11,51.459999,50.189999,48.433837,0.0146218465834
2007-04-12,51.889999,50.82,49.147232,0.0171143939373
2007-04-13,52.040001,49.639999,49.995596,0.0101679310973
2007-04-16,52.400002,51.27,50.506541,-0.00978233148023
2007-04-18,53.290001,51.759998,50.786116,0.00397840136756
2007-04-19,53.630001,51.810001,50.988566,-0.00227141972052
2007-04-24,53.669998,52.860001,51.489872,0.0111711901485
2007-04-25,54.130001,53.299999,52.0683,0.0165262983256
2007-04-26,54.939999,53.700001,52.935946,-0.00822900973428
2007-05-03,55.25,54.34,52.945585,0.0141026141232
2007-05-04,56.040001,54.889999,53.697546,-0.0104675655078
2007-05-07,55.700001,55.0,53.138395,-0.018308818493
2007-05-10,54.5,52.84,51.065692,0.0179611680481
2007-05-11,54.040001,53.02,51.991178,-0.00464641047263
2007-05-15,54.23,53.02,51.27778,-0.0287995216086
2007-05-16,52.380001,50.889999,49.822067,-0.00446039043359
2007-05-17,51.970001,50.959999,49.600336,0.00426684300164
2007-05-21,52.779999,51.32,50.005235,-0.0100756597854
2007-05-22,52.040001,51.029999,49.503929,-0.0103749359767
2007-05-25,53.16,52.029999,51.084973,0.00508229933726
2007-05-30,53.290001,52.150002,51.374187,0.0080366715345
2007-05-31,54.169998,53.189999,51.788728,0.00593914578189
2007-06-04,54.939999,53.529999,52.685295,-0.0156757876211
2007-06-05,54.860001,53.200001,51.865851,-0.0227474672811
2007-06-06,53.790001,52.459999,50.699352,-0.0285458159441
2007-06-07,52.73,51.0,49.272559,0.0207191121792
2007-06-11,52.080002,51.099998,49.677458,0.00869488356031
2007-06-12,52.950001,50.950001,50.111281,0.00632856269757
2007-06-21,54.59,52.630001,52.058661,-0.0166187953876
2007-06-22,54.580002,53.07,51.200658,-0.0134586233378
2007-06-26,52.799999,51.029999,49.455727,0.0112426558497
2007-06-27,51.93,50.880001,50.014878,-0.0155403192498
2007-06-29,51.669998,51.080002,49.552134,0.00523912344604
2007-07-02,52.650002,51.43,49.812425,0.000386997207907
2007-07-03,52.209999,51.57,49.831706,0.00193278277724
2007-07-06,52.110001,51.52,50.082361,0.00230723138806
2007-07-09,52.75,51.48,50.198046,-0.00481280565346
2007-07-10,52.650002,51.799999,49.957033,0.00346756602841
2007-07-12,53.700001,52.029999,51.711603,0.0124133515865
2007-07-17,60.82,54.799999,57.823675,-0.0315013411234
2007-07-18,58.75,57.220001,56.030543,0.0153665600907
2007-07-19,59.25,58.169998,56.898189,0.00236925254098
2007-07-20,60.099998,58.779999,57.033155,-0.00406506692432
2007-07-23,60.029999,58.509998,56.801782,-0.0331292952582
2007-07-24,58.669998,56.5,54.950809,0.0242646398861
2007-07-25,58.740002,56.02,56.300479,-0.0237384894425
2007-07-26,57.939999,56.130001,54.979729,-0.00280946778486
2007-07-27,58.349998,56.860001,54.825482,0.0151822512687
2007-07-30,58.59,56.82,55.664207,0.00173036899049
2007-08-01,58.549999,56.459999,55.828094,-0.0118118536491
2007-08-02,58.459999,56.790001,55.17254,-0.0430231502314
2007-08-03,57.57,54.82,52.849181,0.0472080075205
2007-08-06,57.549999,54.82,55.403913,0.00208585251044
2007-08-07,58.099998,56.23,55.519598,0.0178975827167
2007-08-08,59.790001,57.720001,56.52221,-0.0582927747792
2007-08-09,59.200001,54.880001,53.321567,-0.00489354334652
2007-08-10,55.540001,52.650002,53.061273,-0.0163022035246
2007-08-17,55.580002,52.52,52.174346,0.00332042617872
2007-08-22,54.880001,53.07,52.569606,-0.0183219366559
2007-08-27,54.490002,52.869999,51.846569,-0.0240884605374
2007-08-28,53.779999,52.279999,50.612587,0.0248319748421
2007-08-29,54.25,52.509998,51.885132,-0.0234995384744
2007-08-30,53.720001,52.450001,50.68007,0.01996303252
2007-08-31,53.709999,52.299999,51.701964,0.0144393197721
2007-09-04,54.91,53.310001,52.453921,-0.0287119121851
2007-09-05,54.5,52.43,50.969284,0.0166936291499
2007-09-12,52.799999,49.98,48.231384,0.00736840673801
2007-09-14,50.720001,49.48,48.568804,0.021987512134
2007-09-17,52.32,50.150002,49.648538,0.0336037389148
2007-09-20,53.16,51.650002,51.133175,0.0144129783397
2007-09-21,54.139999,53.299999,51.875493,-0.0067126908991
2007-09-24,54.0,52.98,51.528435,0.0135651802734
2007-09-26,54.959999,52.900002,51.239221,-0.00547120933156
2007-09-27,53.599998,52.25,50.959646,0.00753861823465
2007-10-02,56.5,55.389999,54.054243,-0.031892505071
2007-10-03,55.75,53.540001,52.357518,-0.0178344460734
2007-10-09,54.849998,52.869999,51.83693,0.0227992562383
2007-10-10,55.27,53.18,53.032349,-0.024101936855
2007-10-11,57.200001,53.009998,51.769447,0.0184507023689
2007-10-12,55.880001,54.23,52.733496,-0.000548644361077
2007-10-15,54.970001,53.959999,52.704572,0.0193829707858
2007-10-16,56.040001,54.25,53.736108,0.00625949825521
2007-10-17,57.66,55.529999,54.073524,-0.0103943853305
2007-10-18,55.66,54.619999,53.514374,-0.0329639681484
2007-10-19,55.630001,53.66,51.779086,0.0109250217599
2007-10-22,55.130001,53.25,52.347875,-0.00387487525748
2007-10-23,54.290001,52.509998,52.145426,-0.014337850962
2007-10-24,54.0,52.09,51.403107,-0.0638885577032
2007-10-26,50.169998,48.200001,47.15165,0.0337720582508
2007-10-30,51.279999,49.970001,48.221745,0.00359212458826
2007-10-31,50.349998,49.389999,48.395275,-0.0274653975937
2007-11-01,50.18,48.84,47.084167,-0.00389781153134
2007-11-02,49.599998,48.23,46.900999,-0.010746133034
2007-11-05,48.599998,47.360001,46.399693,-0.00876471362598
2007-11-06,48.580002,47.32,45.99479,-0.0237550677251
2007-11-07,48.099998,46.57,44.915056,0.00577852261641
2007-11-12,47.689999,46.349998,45.329598,0.0185424746795
2007-11-13,48.290001,47.02,46.177962,-0.0145098132611
2007-11-14,47.98,47.049999,45.512766,-0.00190820766962
2007-11-15,47.599998,46.25,45.426001,-0.0240561165142
2007-11-16,47.529999,45.52,44.346267,-0.0129090496263
2007-11-19,46.200001,45.0,43.777478,-0.0173260562015
2007-11-20,45.610001,44.0,43.02552,-0.00291710326273
2007-11-21,45.349998,44.07,42.900193,0.00917129318865
2007-11-26,45.25,43.709999,42.138593,0.0156626075924
2007-11-27,44.700001,43.43,42.803789,0.0507187631675
2007-11-29,48.0,46.299999,45.647732,-0.0321916237486
2007-11-30,48.0,45.720001,44.201658,-0.00349574586054
2007-12-03,46.380001,45.439999,44.04741,-0.00813099147769
2007-12-04,45.639999,44.799999,43.690713,0.00572063748141
2007-12-10,47.900002,47.150002,45.898387,-0.0534956035067
2007-12-11,47.75,45.009998,43.507545,0.000885867576249
2007-12-13,45.150002,43.869999,42.958037,-0.00698124094141
2007-12-14,44.73,43.889999,42.659181,-0.00180959415104
2007-12-20,43.740002,42.669998,42.167517,0.0154267207012
2007-12-21,44.700001,43.869999,42.823067,0.0100796210431
2007-12-27,44.959999,43.639999,42.321765,-0.00846403011547
2007-12-28,44.439999,43.099998,41.965064,-0.00691563826437
2008-01-03,42.759998,41.419998,40.268339,-0.0427990425091
2008-01-04,41.32,39.470001,38.581253,0.00647569187526
2008-01-07,41.080002,39.810001,38.831904,-0.050144054098
2008-01-08,41.57,38.310001,36.932729,0.0147690180592
2008-01-09,38.950001,37.189999,37.482237,-0.00128682341939
2008-01-10,39.259998,37.91,37.434035,-0.0234508321876
2008-01-14,39.919998,38.23,38.108867,-0.0342243207621
2008-01-17,41.700001,39.669998,38.292039,0.0460048839292
2008-01-18,42.0,39.509998,40.09481,-0.0399808429657
2008-01-22,41.189999,39.310001,38.523408,0.0131761505034
2008-01-23,40.669998,37.549999,39.034357,0.0142228573603
2008-01-24,42.439999,40.360001,39.593504,-0.0425278486232
2008-01-28,39.919998,38.939999,38.369161,0.00900456986832
2008-01-29,40.290001,38.330002,38.716219,-0.0295662283558
2008-02-01,40.849998,38.52,39.246445,-0.0218532783195
2008-02-05,39.580002,38.509998,37.289426,-0.0187897110856
2008-02-06,39.52,37.900002,36.59531,0.00682602455536
2008-02-12,39.82,37.77,36.527827,0.0441418602538
2008-02-13,39.860001,38.619999,38.17635,-0.0209244583141
2008-02-20,40.439999,38.380001,38.54269,-0.00100102780937
2008-02-22,40.439999,39.419998,38.860828,0.0125725255656
2008-02-26,42.529999,40.09,40.384024,0.0240577578236
2008-02-27,43.07,41.790001,41.367354,-0.0124282944962
2008-02-28,42.740002,41.459999,40.85641,-0.0518150132414
2008-03-04,39.950001,38.509998,38.484845,-0.00603009547439
2008-03-06,39.98,37.75,36.518188,0.0125919635654
2008-03-07,39.169998,37.529999,36.980931,-0.0256119938384
2008-03-10,38.540001,37.360001,36.045802,0.0421583753368
2008-03-14,40.849998,38.41,37.15446,-0.0270891603276
2008-03-18,38.970001,37.720001,37.38583,-0.0521350453086
2008-03-24,38.470001,36.950001,36.720637,0.00419178291468
2008-03-25,38.57,37.720001,36.874885,-0.0126284055624
2008-04-04,44.34,42.759998,42.186795,0.00637820582088
2008-04-07,44.73,43.75,42.456731,-0.0471906743014
2008-04-11,43.32,40.790001,39.52602,0.00194937033517
2008-04-16,43.27,40.84,41.415556,0.000465465507578
2008-04-17,43.669998,42.0,41.434838,-0.00302928475163
2008-04-21,42.939999,42.02,41.087779,-0.0505279108549
2008-04-23,42.040001,40.439999,39.651348,0.0497968793688
2008-04-28,42.48,41.799999,40.692519,-0.0155189432731
2008-04-29,42.459999,41.369999,40.065889,-0.0174761856951
2008-04-30,41.880001,40.73,39.371773,0.0443026543493
2008-05-01,43.029999,40.799999,41.155262,0.00140454424949
2008-05-05,43.25,41.259998,40.017684,-0.000481853096621
2008-05-06,41.68,40.549999,39.998406,-0.0298456810678
2008-05-07,41.57,40.09,38.822265,-0.00398109800981
2008-05-13,40.57,39.779999,38.590891,0.0418308231514
2008-05-19,42.360001,41.029999,39.603146,-0.0266419759681
2008-05-23,39.389999,37.759998,36.682074,0.0633881172303
2008-05-29,40.93,40.130001,38.870467,0.00938047565118
2008-05-30,40.900002,39.91,39.236806,-0.0046792771092
2008-06-02,41.080002,39.869999,39.053635,-0.0222148203971
2008-06-05,40.650002,39.189999,38.137791,-0.0214622597048
2008-06-10,37.75,36.650002,35.525214,-0.00981726239481
2008-06-13,37.740002,36.68,35.679462,0.0319091401467
2008-06-18,37.889999,36.669998,35.467374,0.0169791668129
2008-06-19,37.84,36.59,36.074722,-0.0197010560656
2008-06-20,37.369999,36.23,35.370967,-0.018152327849
2008-06-23,37.200001,35.98,34.734694,0.0670852583265
2008-06-24,39.200001,37.599998,37.144818,0.00955713928263
2008-06-27,37.299999,36.380001,35.785508,-0.0264788798788
2008-06-30,37.580002,36.09,34.850383,0.046482215675
2008-07-01,38.0,36.66,36.508545,-0.0379434601773
2008-07-03,36.919998,34.849998,34.079141,-0.00283283586356
2008-07-08,35.490002,34.25,33.809208,-0.0383656455979
2008-07-10,34.330002,32.93,32.854801,-0.0474706466586
2008-07-14,33.049999,31.620001,30.88814,0.00435999022869
2008-07-15,32.73,31.33,31.023106,0.0384076125482
2008-07-18,33.740002,32.470001,32.07392,0.0348529024155
2008-07-22,33.66,32.0,31.235198,0.0186520261
2008-07-24,33.279999,31.299999,30.319351,-0.00446151723833
2008-07-25,31.540001,30.77,30.184382,-0.0183727610481
2008-07-28,31.790001,30.299999,29.634875,0.0272758802606
2008-07-29,31.77,30.35,30.454317,0.0767500057888
2008-07-30,34.970001,32.330002,32.883722,-0.0364219942761
2008-08-01,33.029999,31.950001,31.428005,0.010982425357
2008-08-04,33.580002,32.75,31.775063,0.0319477929693
2008-08-07,36.709999,35.169998,34.484043,0.0359682275388
2008-08-08,37.52,35.41,35.746949,0.0662562145031
2008-08-11,39.959999,36.950001,38.195631,-0.00176833533321
2008-08-12,40.240002,39.150002,38.128148,-0.0279469624954
2008-08-13,40.419998,38.0,37.077334,0.000260044215993
2008-08-14,39.110001,37.950001,37.086977,0.00129885762889
2008-08-15,38.82,38.060001,37.135179,-0.0244395335446
2008-08-18,38.959999,37.110001,36.238613,-0.00694074195571
2008-08-19,37.549999,36.720001,35.987961,0.00481019160635
2008-08-21,37.52,36.630001,35.80479,0.030755336018
2008-08-22,38.529999,37.610001,36.923087,-0.00523564526019
2008-08-25,38.27,37.759998,36.730276,-0.0201491045297
2008-08-26,38.200001,37.189999,35.9976,0.00986013925537
2008-08-27,38.139999,37.189999,36.354297,0.0126483998204
2008-08-28,38.220001,37.349998,36.817041,-0.0381634197541
2008-09-03,35.959999,33.470001,32.430617,-0.0484186414341
2008-09-04,33.599998,31.83,30.897779,0.00869847912671
2008-09-05,32.799999,31.52,31.167715,-0.0115105599651
2008-09-08,33.540001,31.25,30.811014,-0.0340525905791
2008-09-09,32.48,30.76,29.779482,0.0424651881259
2008-09-11,32.560001,30.91,31.061669,-0.00747670809398
2008-09-12,32.490002,31.43,30.830296,-0.0266175611238
2008-09-15,32.23,30.809999,30.020494,0.0102237060455
2008-09-17,31.879999,30.059999,29.017884,0.0745587205956
2008-09-18,32.880001,30.0,31.264118,0.0306688440707
2008-09-22,33.369999,31.43,30.300069,-0.0147438678539
2008-09-23,32.09,30.52,29.856606,0.00675789135402
2008-09-24,32.470001,30.799999,30.059057,0.0196893751877
2008-09-25,32.23,31.280001,30.656766,0.00845474668221
2008-09-26,32.169998,30.5,30.91706,-0.0501943182037
2008-09-29,31.58,29.99,29.403503,0.031943358552
2008-09-30,31.98,30.07,30.357912,-0.0306327074299
2008-10-02,30.15,28.469999,27.465764,-0.0818871441319
